level,lgd_code,name,name_local,parent_code,state_code
VILLAGE,536290,Pandharabodi,पांढराबोडी,4034,27
VILLAGE,536285,Pandhartal,पंधारतळ,4034,27
VILLAGE,536224,Panjrepar,पांजरेपार,4034,27
VILLAGE,536282,Panjrepar (ri),पांजरेपार (री),4034,27
VILLAGE,536278,Paoni,पवनी,4034,27
VILLAGE,536166,Paradgaon,पारडगाव,4034,27
VILLAGE,536215,Parsodi,परसोडी,4034,27
VILLAGE,536164,Parsodi,परसोडी,4034,27
VILLAGE,536208,Pavni,पवनी,4034,27
VILLAGE,536158,Pendhari,पेंढरी,4034,27
VILLAGE,536271,Pendkapur,पेंडकापार,4034,27
VILLAGE,536280,Pethmahmadpur (ri),पेठमहम्मदपूर (री),4034,27
VILLAGE,536207,Pimpalkhut (ri),पिंपळखुट (री),4034,27
VILLAGE,536283,Pipardol,पिपरडोल,4034,27
VILLAGE,536144,Pipla,पिपळा,4034,27
VILLAGE,536315,Pipra,पिपरा,4034,27
VILLAGE,536191,Piraya,पिरवा,4034,27
VILLAGE,536237,Piti Chuwha,पिटीचुव्हा,4034,27
VILLAGE,536148,Pusagondi,पुसागोंदी,4034,27
VILLAGE,536181,Rajulwadi,राजुरवाडी,4034,27
VILLAGE,536265,Rakhi,राखी,4034,27
VILLAGE,536250,Ridhora,रिधोरा,4034,27
VILLAGE,536167,Saiki,सायकी,4034,27
VILLAGE,536185,Salai,सालई,4034,27
VILLAGE,536276,Salai Bk. (ri),सलाई बु. (री),4034,27
VILLAGE,536277,Salai Kh.,सालई (खुर्द),4034,27
VILLAGE,536289,Salaimahalgaon,सालईमहालगाव,4034,27
VILLAGE,536130,Salaimendha,सालईमेंढा,4034,27
VILLAGE,536253,Salairani,सालईराणी,4034,27
VILLAGE,536311,Sandigondi,सांडीगोंडी,4034,27
VILLAGE,536270,Sawangi (bk),सावंगी (बु.),4034,27
VILLAGE,536269,Sawangi (kh),सावंगी (खुर्द),4034,27
VILLAGE,536268,Sayeshwar,सायेश्वर,4034,27
VILLAGE,536307,Seloti,सेलोटी,4034,27
VILLAGE,536206,Seo,सेव,4034,27
VILLAGE,536313,Shedeshwar,शेडेश्वर,4034,27
VILLAGE,536199,Shirpur,शिरपूर,4034,27
VILLAGE,536239,Sindi Vihari,सिंदीविहरी,4034,27
VILLAGE,536272,Singapur (ri),सिंगापूर (री),4034,27
VILLAGE,536314,Singori,सिंगोरी,4034,27
VILLAGE,536321,Sirsi (r),सिर्सी,4034,27
VILLAGE,536202,Sonegaon,सोनेगाव,4034,27
VILLAGE,536186,Sonpuri,सोनपुरी,4034,27
VILLAGE,536306,Sukali Junoni,सुकळीजुनोनी,4034,27
VILLAGE,536296,Sukli,सुकळी,4034,27
VILLAGE,536153,Sukli,सुकळी,4034,27
VILLAGE,536174,Sukli (ri),सुकळी (री),4034,27
VILLAGE,536252,Surabardi,सुराबर्डी,4034,27
VILLAGE,536244,Surajpur (ri),सुरजपूर,4034,27
VILLAGE,536133,Surgaon,सुरगाव,4034,27
VILLAGE,536245,Tambekhani (m),तांबेखणी (एम),4034,27
VILLAGE,536243,Tambekhani (ri),तांबेखणी (री),4034,27
VILLAGE,536292,Telkawadsi,तेलकवडसी,4034,27
VILLAGE,536233,Thana,ठाणा (बोथली),4034,27
VILLAGE,536227,Thana,ठाणा,4034,27
VILLAGE,536170,Thara,थारा,4034,27
VILLAGE,536182,Thombra,ठोंबरा,4034,27
VILLAGE,536160,Tikhadi,तिखाडी,4034,27
VILLAGE,536212,Tirkhura,तिरखुरा,4034,27
VILLAGE,536180,Udasa,उदासा,4034,27
VILLAGE,536177,Ukadwadi,उकडवाही,4034,27
VILLAGE,536161,Umra,उमरा,4034,27
VILLAGE,536205,Umred (Rural),उमरेड,4034,27
VILLAGE,536242,Umri (ri),उमरी (री),4034,27
VILLAGE,536134,Undari,उन्द्री,4034,27
VILLAGE,536151,Uti,उटी,4034,27
VILLAGE,536147,Virli,विरली,4034,27
VILLAGE,536155,Wadadh,वडध,4034,27
VILLAGE,536223,Wadandra,वडांद्रा,4034,27
VILLAGE,536145,Wadegaon,वडेगाव,4034,27
VILLAGE,536260,Wadgaon,वडगाव,4034,27
VILLAGE,536284,Wagholi,वाघोली,4034,27
VILLAGE,536168,Wagholi (ri),वाघोली (री),4034,27
VILLAGE,536210,Wanoda,वानोडा,4034,27
VILLAGE,536196,Wayagaon (rt),वायगाव (घो.),4034,27
VILLAGE,536178,Welsakra,वेलसाखरा,4034,27
VILLAGE,544648,Ahmadpur (D),अहमदपूर (डी.),4099,27
VILLAGE,544651,Amarabad Tanda (N.V.),अमराबाद तांडा,4099,27
VILLAGE,544642,Ambegaon,आंबेगाव,4099,27
VILLAGE,544656,Amrabad,अमराबाद,4099,27
VILLAGE,544657,Amrapur,अमरापूर,4099,27
VILLAGE,544645,Ardhapur,,4099,27
VILLAGE,544665,Babapur,बाबापूर,4099,27
VILLAGE,544629,Bamni,बामणी,4099,27
VILLAGE,544661,Barasgaon,बारसगांव,4099,27
VILLAGE,544654,Belsar,बेलसर,4099,27
VILLAGE,544614,Bhogaon,भोगाव,4099,27
VILLAGE,544552,Chabhara,चाभरा,4099,27
VILLAGE,544551,Chabhara (Tanda),चाभरा तांडा,4099,27
VILLAGE,544640,Chenapur,चेनापूर,4099,27
VILLAGE,544646,Chinchban,चिंचबन,4099,27
VILLAGE,544546,Choramba (Nanded),चोरंबा(नांदेड),4099,27
VILLAGE,544659,Dabhad,दाभड,4099,27
VILLAGE,544620,Daur,डौर,4099,27
VILLAGE,544666,Degaon Bk.,देगाव (बु.),4099,27
VILLAGE,544619,Degaon (K.),देगाव (कु.),4099,27
VILLAGE,544615,Delub (Bk.),देळूब (बु.),4099,27
VILLAGE,544613,Delub (Kh.),देळूब (खू.),4099,27
VILLAGE,544611,Dhamdari,धामदरी,4099,27
VILLAGE,544635,Digras,दिग्रस,4099,27
VILLAGE,544622,Ganpur,गणपूर,4099,27
VILLAGE,544652,Hamrapur,हमरापूर,4099,27
VILLAGE,544623,Isampur,इसामपूर,4099,27
VILLAGE,544658,Jambharun,जांभरून,4099,27
VILLAGE,544660,Kaladgaon,कलदगांव,4099,27
VILLAGE,544621,Kamtha (Bk.),कामठा (बु.),4099,27
VILLAGE,544637,Karwadi,कारवाडी,4099,27
VILLAGE,544625,Khadki,खडकी,4099,27
VILLAGE,544663,Khairgaon Bk.,खैरगाव (बु.),4099,27
VILLAGE,544662,Khairgaon Kh.,खैरगाव (खू.),4099,27
VILLAGE,544548,Khairgaon (m),खैरगाव(म),4099,27
VILLAGE,544616,Kondha,कोंढा,4099,27
VILLAGE,544639,Lahan,लहान,4099,27
VILLAGE,544649,Latifpur (D),,4099,27
VILLAGE,544644,Loni Bk.,लोणी (बु.),4099,27
VILLAGE,544643,Loni Kh.,लोणी (खू.),4099,27
VILLAGE,544618,Malegaon,मालेगाव,4099,27
VILLAGE,544626,Mendhala (Bk.),मेंढला (बु.),4099,27
VILLAGE,544627,Mendhala (Kd.),मेंढला (खू.),4099,27
VILLAGE,544655,Mugatwadi (D),मुगटवाडी (डी.),4099,27
VILLAGE,544634,Nandla Makta,नांदला मक्ता,4099,27
VILLAGE,544630,Nijampur,निजामपूर,4099,27
VILLAGE,544553,Nilkanthwadi (D),,4099,27
VILLAGE,544547,Nimgaon,निमगाव,4099,27
VILLAGE,544638,Pangri Tarf Karwadi,पांगरी तर्फे कारवाडी,4099,27
VILLAGE,544636,Pardi Makta,पार्डी (म.),4099,27
VILLAGE,544641,Patnur,पाटनूर,4099,27
VILLAGE,544633,Pimpalgaon (M.),पिंपळगाव (म.),4099,27
VILLAGE,544650,Rahimpur Tarf Jamrun,,4099,27
VILLAGE,544549,Rodgi,रोडगी,4099,27
VILLAGE,544624,Sangvi (Kd.),सांगवी (खू.),4099,27
VILLAGE,544617,Sawargaon,सावरगांव,4099,27
VILLAGE,544653,Shahapur,शहापूर,4099,27
VILLAGE,544632,Shelgaon (Bk.),शेलगाव (बु.),4099,27
VILLAGE,544631,Shelgaon (Kd).,शेलगाव (खू.),4099,27
VILLAGE,544647,Sheni,शेणी,4099,27
VILLAGE,544550,Sonala,सोनाळा,4099,27
VILLAGE,544612,Umari,उमरी,4099,27
VILLAGE,544628,Wahedpur,वाहेदपूर,4099,27
VILLAGE,544664,Yelegaon,येळेगाव,4099,27
VILLAGE,544811,Amdari,आमदरी,4102,27
VILLAGE,544812,Amdariwadi,आमदरीवाडी,4102,27
VILLAGE,544845,Amthana,अमठाना,4102,27
VILLAGE,544822,Bachoti kamp,बचोटी कॅम्प,4102,27
VILLAGE,544881,Ballal,बल्लाळ,4102,27
VILLAGE,544830,Batala,बाटळा,4102,27
VILLAGE,544836,Bembar,बेंबर,4102,27
VILLAGE,544880,Bendri,बेंद्री,4102,27
VILLAGE,912935,Bhokar,,4102,27
VILLAGE,544809,Bhosi,भोसी,4102,27
VILLAGE,544844,Bhurbhushi,भुरभूशी,4102,27
VILLAGE,544817,Borgaon,बोरगाव,4102,27
VILLAGE,544821,Borwadi,बोरवाडी,4102,27
VILLAGE,544831,Chinchala p.b.,चिंचाळा प.भो.,4102,27
VILLAGE,544824,Chitagiri,चिदगीरी,4102,27
VILLAGE,544871,Daur,डौर,4102,27
VILLAGE,544857,Devthana,देवठाना,4102,27
VILLAGE,544841,Devthana Tanda,देवठाना तांडा,4102,27
VILLAGE,544819,Dhanora,धानोरा,4102,27
VILLAGE,544883,Dharjani,धारजनी,4102,27
VILLAGE,544815,Dhawari bk,धावरी बु,4102,27
VILLAGE,544814,Dhawari kh,धावरी खु,4102,27
VILLAGE,544853,Diwashi Bk.,दिवशी बु,4102,27
VILLAGE,544874,Diwashi (Kh),दिवशी खु,4102,27
VILLAGE,544838,Dorli,डोरली,4102,27
VILLAGE,544884,Elegaon (P.B.),इळेगाव पा.भो.,4102,27
VILLAGE,544825,Gargotwadi,गारगोटवाडी पा.,4102,27
VILLAGE,544862,Gargotwadi (Di),गारगोटवाडी दि.,4102,27
VILLAGE,544813,Gopi Tanda,गोपी तांडा,4102,27
VILLAGE,544888,Hadoli,हाडोळी,4102,27
VILLAGE,544886,Halda,हळदा,4102,27
VILLAGE,544818,Hari tanda,हरी तांडा,4102,27
VILLAGE,544835,Hassapur,हस्सापूर,4102,27
VILLAGE,544834,Jakapur,जाकापूर,4102,27
VILLAGE,544837,Jambhali,जांभळी,4102,27
VILLAGE,544868,Jamdari,जामदरी,4102,27
VILLAGE,544867,Jamdari Tanda,जामदरी तांडा,4102,27
VILLAGE,544889,Kamangaon,कामनगाव,4102,27
VILLAGE,544864,Kandli,कांडली,4102,27
VILLAGE,544879,Khadki,खडकी,4102,27
VILLAGE,544808,Kharbi,खरबी,4102,27
VILLAGE,544829,Kinala,किन्हाळा,4102,27
VILLAGE,544854,Kini,किनी,4102,27
VILLAGE,544863,Kolgaon Bk.,कोळगाव बु,4102,27
VILLAGE,544860,Kolgaon kh.,कोळगाव खु,4102,27
VILLAGE,943147,Konddevnagar,कोंडदेवनगर,4102,27
VILLAGE,544875,Laglud,लगळूद,4102,27
VILLAGE,544887,Lamkani,लामकानी,4102,27
VILLAGE,544852,Mahagaon,महागाव,4102,27
VILLAGE,544843,Maldari,मालदरी,4102,27
VILLAGE,544842,Maslaga,मसलगा,4102,27
VILLAGE,544873,Matul,मातुळ,4102,27
VILLAGE,544851,Mhalsapur (D),म्हाळसापूर डी.,4102,27
VILLAGE,544885,Moghali,मोघाळी,4102,27
VILLAGE,544847,Mokhandi,मोखंडी,4102,27
VILLAGE,544833,Nagapur,नागापूर,4102,27
VILLAGE,544882,Nanda Bk.,नांदा बु,4102,27
VILLAGE,544861,Nanda Kh.,नांदा खु,4102,27
VILLAGE,544877,Nanda Mp,नांदा म्है.प.,4102,27
VILLAGE,544820,Narvat,नारवट,4102,27
VILLAGE,544846,Naslapur,नसलापूर,4102,27
VILLAGE,544848,Nekli,नेकली,4102,27
VILLAGE,544855,Paki,पाकी,4102,27
VILLAGE,544856,Paki Tanda,पाकी तांडा,4102,27
VILLAGE,544850,Palaj,पाळज,4102,27
VILLAGE,544826,Pandurna,पांडूरना,4102,27
VILLAGE,544872,Pimpaldhav,पिंपळढव,4102,27
VILLAGE,544832,Pomnala,पोमनाळा,4102,27
VILLAGE,544878,Rahati,रहाटी,4102,27
VILLAGE,544869,Raikhod,रायखोड,4102,27
VILLAGE,544849,Ralaj (D),राळज डी.,4102,27
VILLAGE,544876,Rawangaon,रावणगाव,4102,27
VILLAGE,544859,Renapur,रेणापूर,4102,27
VILLAGE,544828,Ritha,रिठ्ठा,4102,27
VILLAGE,544858,Saeargaon (Mal),सावरगाव माळ,4102,27
VILLAGE,544827,Samandarwadi,समंदरवाडी,4102,27
VILLAGE,544865,Sawargaon Met,सावरगाव मेट,4102,27
VILLAGE,544870,Sayal,सायाळ,4102,27
VILLAGE,544839,Shingarwadi,शिंगारवाडी,4102,27
VILLAGE,943148,Siddharthnagarwadi,सिद्धार्थनगरवाडी,4102,27
VILLAGE,544840,Somthana Patti Bhokar,सोमठाना पा.भो.,4102,27
VILLAGE,544866,Sonari,सोनारी,4102,27
VILLAGE,544823,Tatkalwadi,ताटकळवाडी,4102,27
VILLAGE,544816,Therban,थेरबन,4102,27
VILLAGE,544810,Wakad,वाकद,4102,27
VILLAGE,545096,Adampur,आदमपूर,4105,27
VILLAGE,545033,Ainapur (D),ऐनापूर(ड),4105,27
VILLAGE,545088,Ajani,अजनी,4105,27
VILLAGE,545093,Alandi,आळंदी,4105,27
VILLAGE,545019,Arali,आरळी,4105,27
VILLAGE,545036,Arjapur,अर्जापूर,4105,27
VILLAGE,545094,Atkali,अटकळी,4105,27
VILLAGE,545044,Azizabad (D),अझिझाबाद(ड),4105,27
VILLAGE,545055,Babhali (A),बाभळी(आ),4105,27
VILLAGE,545053,Badoor,बडूर,4105,27
VILLAGE,545087,Bamni Bk.,बामणी(बु),4105,27
VILLAGE,545057,Bawalgaon,बावलगाव,4105,27
VILLAGE,545027,Belkoni Bk,बेळकोणी(बु),4105,27
VILLAGE,545020,Belkoni Kh.,बेळकोणी(खु),4105,27
VILLAGE,545028,Bhosi,भोसी,4105,27
VILLAGE,545084,Bijur,बिजूर,4105,27
VILLAGE,943146,Biloli,बिलोली,4105,27
VILLAGE,545063,Bolegaon,बोळेगाव,4105,27
VILLAGE,545092,Borgaon Thadi,बोरगाव थडी,4105,27
VILLAGE,545051,Chinchala,चिंचाला,4105,27
VILLAGE,545038,Chirali,चिरली,4105,27
VILLAGE,545091,Chitmogra,चिटमोगरा,4105,27
VILLAGE,545029,Dagdapur,दगडापूर,4105,27
VILLAGE,545066,Daryapur,दर्यापूर,4105,27
VILLAGE,545049,Daulapur,दौलापुर,4105,27
VILLAGE,545072,Daulatapur,दौलतापूर,4105,27
VILLAGE,545025,Devapur (D),देवापूर (ड),4105,27
VILLAGE,545082,Dongaon Bk.,डोणगाव(बु),4105,27
VILLAGE,545085,Dongaon kh,डोणगाव (खु),4105,27
VILLAGE,545032,Dour,डौर,4105,27
VILLAGE,545010,Dugaon,दुगाव,4105,27
VILLAGE,545021,Gaglegaon,गागलेगाव,4105,27
VILLAGE,545098,Galegaon,गळेगाव,4105,27
VILLAGE,545059,Ganjgaon,गंजगाव,4105,27
VILLAGE,545017,Gujari,गुजरी,4105,27
VILLAGE,545041,Hajjapur,हज्जापूर,4105,27
VILLAGE,545012,Harnala,हरणाळा,4105,27
VILLAGE,545047,Harnali,हरणाळी,4105,27
VILLAGE,545065,Hingani,हिंगणी,4105,27
VILLAGE,545077,Hipparga maal,हिप्परगा माळ,4105,27
VILLAGE,545071,Hipparga Thadi,हिप्परगा थडी,4105,27
VILLAGE,545045,Hungunda,हुनगुंदा,4105,27
VILLAGE,545069,Jalalapur (D),जलालपूर (ड),4105,27
VILLAGE,545079,Jigla,जिगळा,4105,27
VILLAGE,545090,Kamraspalli,कामरसपल्ली,4105,27
VILLAGE,545016,Kangathi,कांगठी,4105,27
VILLAGE,545043,Karhal,कर्हळ,4105,27
VILLAGE,545061,Karla Bk.,कार्ला (बु),4105,27
VILLAGE,545056,Karla Kh.,कार्ला (खु),4105,27
VILLAGE,545026,Kasrali,कासराळी,4105,27
VILLAGE,545018,Kautha,कौठा,4105,27
VILLAGE,545089,Kerur,केरूर,4105,27
VILLAGE,545074,Kesrali,केसराळी,4105,27
VILLAGE,545014,Khaprala,खपराळा,4105,27
VILLAGE,545075,Khatgaon,खतगाव,4105,27
VILLAGE,545078,Kinhala,किन्हाळा,4105,27
VILLAGE,545013,Kolgaon,कोळगाव,4105,27
VILLAGE,545022,Kolheborgaon,कोल्हेबोरगाव,4105,27
VILLAGE,545034,Kondalapur,कोंडलापूर,4105,27
VILLAGE,545058,Kotgyal,कोटग्याळ,4105,27
VILLAGE,545015,Kumbhargaon,कुंभारगाव,4105,27
VILLAGE,943145,Kundalwadi,कुंडलवाडी,4105,27
VILLAGE,545054,Laghul,लघूळ,4105,27
VILLAGE,545030,Lingapur,लिंगापूर,4105,27
VILLAGE,545076,Lohgaon,लोहगाव,4105,27
VILLAGE,545050,Machnur,माचनूर,4105,27
VILLAGE,545048,Malkapur (D),मलकापूर (ड),4105,27
VILLAGE,545042,Mamdapur,ममदापूर,4105,27
VILLAGE,545068,Minki,मिनकी,4105,27
VILLAGE,545024,Mukhed,मुखेड,4105,27
VILLAGE,545067,Muthyal,मुतन्याळ,4105,27
VILLAGE,545046,Nagani,नागणी,4105,27
VILLAGE,545035,Nagyapur,नाग्यापुर,4105,27
VILLAGE,545081,Pachpimpali,पाचपिंपळी,4105,27
VILLAGE,545040,Pimpalgaon (ku),पिंपळगाव(कु),4105,27
VILLAGE,545052,Pokharni,पोखर्णी,4105,27
VILLAGE,545023,Rampur (M),रामपूर (म),4105,27
VILLAGE,545073,Rampur Thadi,रामपूर थडी,4105,27
VILLAGE,545083,Ramtirth,रामतीर्थ,4105,27
VILLAGE,545086,Rudrapur,रुद्रापूर,4105,27
VILLAGE,545064,Sagroli,सगरोळी,4105,27
VILLAGE,545031,Sawali,सावळी,4105,27
VILLAGE,545070,Shimpala,शिंपाळा,4105,27
VILLAGE,545037,Sultanpur,सुलतानपूर,4105,27
VILLAGE,545095,Takli Kh,टाकळी खु,4105,27
VILLAGE,545039,Takli Thadi,टाकळी थडी,4105,27
VILLAGE,545080,Talni,तळणी,4105,27
VILLAGE,545097,Thadisawali,थडीसावळी,4105,27
VILLAGE,545011,Torna,तोरणा,4105,27
VILLAGE,545060,Vajiyabad,वैजियाबाद,4105,27
VILLAGE,545062,Yesgi,येसगी,4105,27
VILLAGE,545612,Achegaon,आचेगाव,4110,27
VILLAGE,545608,Alapur,अलापुर,4110,27
VILLAGE,545620,Alur,अलुर,4110,27
VILLAGE,545685,Ambulga,अंबुलगा,4110,27
VILLAGE,545661,Amdapur,अमदापुर,4110,27
VILLAGE,545602,Antapur,अंतापुर,4110,27
VILLAGE,545594,Apsavargaon,अपसावरगाव,4110,27
VILLAGE,545644,Balegaon,बळेगाव,4110,27
VILLAGE,545656,Ballur,बल्‍लुर,4110,27
VILLAGE,545697,Bembra,बेंबरा,4110,27
VILLAGE,545652,Bhaktapur,भक्‍तापुर,4110,27
VILLAGE,545614,Bhayegaon,भायेगाव,4110,27
VILLAGE,545643,Bhokaskheda,भोकसखेडा,4110,27
VILLAGE,545696,Bhutan Hipparga,भुतनहिप्‍परगा,4110,27
VILLAGE,545707,Bijalwadi,बिजलवाडी,4110,27
VILLAGE,545641,Bomnali,,4110,27
VILLAGE,545663,Borgaon,बोरगाव,4110,27
VILLAGE,545603,Chainpur,चैनपुर,4110,27
VILLAGE,545646,Chakur,चाकुर,4110,27
VILLAGE,545695,Chavanwadi,चव्‍हाणवाडी,4110,27
VILLAGE,545660,Daregaon,दरेगाव,4110,27
VILLAGE,545678,Davangir,दावणगीर,4110,27
VILLAGE,545610,Degaon Bk.,देगाव बु,4110,27
VILLAGE,545605,Degaon Kh,,4110,27
VILLAGE,943115,Deglur,देगलूर,4110,27
VILLAGE,545668,Devapur,देवापुर,4110,27
VILLAGE,545645,Dhosni,ढोसणी,4110,27
VILLAGE,545664,Gavandgaon,गवंडगाव,4110,27
VILLAGE,545699,Gogala Govind Tanda,गोगला गोविंद तांडा,4110,27
VILLAGE,545683,Hali,हाळी,4110,27
VILLAGE,545694,Hanegaon,हाणेगाव,4110,27
VILLAGE,545638,Hanuman Hipparga,हनुमानहिप्‍परगा,4110,27
VILLAGE,545640,Hawarga,हावरगाव,4110,27
VILLAGE,545654,Hotal,होटटल,4110,27
VILLAGE,545600,Ibrahimpur,इब्राहिमपुर,4110,27
VILLAGE,545690,Kabirwadi,कबीरवाडी,4110,27
VILLAGE,545693,Kamajiwadi,कामाजीवाडी,4110,27
VILLAGE,545706,Kanmarpali,कुन्‍मारपल्‍ली,4110,27
VILLAGE,545672,Karadkhed,करडखेड,4110,27
VILLAGE,545648,Karegaon,कारेगाव,4110,27
VILLAGE,545625,Kare Malkapur,करेमलकापुर,4110,27
VILLAGE,545666,Kathewadi,काठेवाडी,4110,27
VILLAGE,545615,Kavalgadda,कावळगडडा,4110,27
VILLAGE,545657,Kavalgaon,कावळगाव,4110,27
VILLAGE,545671,Kedarkunta,केदारकुंठा,4110,27
VILLAGE,545601,Khanapur,खानापुर,4110,27
VILLAGE,545701,Khutmapur,खुत्‍मापुर,4110,27
VILLAGE,545680,Kini,किनी,4110,27
VILLAGE,545679,Kinitanda,किनीतांडा,4110,27
VILLAGE,545702,Kokalgaon,कोकलगाव,4110,27
VILLAGE,545619,Kotekallur,कोटेकल्‍लुर,4110,27
VILLAGE,545682,Kshirsamudra,क्षिरसमुद्र,4110,27
VILLAGE,545692,Kudali,कुडली,4110,27
VILLAGE,545635,Kurudgi Bk,कुरुडगी बु,4110,27
VILLAGE,545636,Kurudgi Kh.,,4110,27
VILLAGE,545655,Kutub Shahapurwadi,कुतुब शहापुरवाडी,4110,27
VILLAGE,545596,Lakhkha,लख्‍खा,4110,27
VILLAGE,545617,Limba,लिंबा,4110,27
VILLAGE,545649,Lingankerur,लिंगनकेरुर,4110,27
VILLAGE,545687,Loni,लोणी,4110,27
VILLAGE,545647,Mailapur (D),,4110,27
VILLAGE,545681,Malegaon (M),माळेगाव म,4110,27
VILLAGE,545607,Malegoan,,4110,27
VILLAGE,545611,Malkapur,मलकापुर,4110,27
VILLAGE,545633,Mandgi,मंडगी,4110,27
VILLAGE,545686,Mangajiwadi,मंगाजीवाडी,4110,27
VILLAGE,545593,Manshakarga,मनसक्‍करगा,4110,27
VILLAGE,545698,Manur Bk.,मानुर बु,4110,27
VILLAGE,545674,Markhel,मरखेल,4110,27
VILLAGE,545684,Martoli,मरतोळी,4110,27
VILLAGE,545630,Mendankallur,मेदनकल्‍लुर,4110,27
VILLAGE,545659,Mengapur (D),,4110,27
VILLAGE,545604,Munjalga,मुजळगा,4110,27
VILLAGE,545653,Nagral,नागराळ,4110,27
VILLAGE,545665,Naiktanda (N.V.),नाईकतांडा,4110,27
VILLAGE,545621,Nandur,नंदुर,4110,27
VILLAGE,545628,Narangal Bk.,नरंगल बु,4110,27
VILLAGE,545634,Narangal Kh,,4110,27
VILLAGE,545599,Nipani Savargaon,निपाणी सावरगाव,4110,27
VILLAGE,545670,Pendpalli,पेंडपल्‍ली,4110,27
VILLAGE,545651,Pimpalgaon,पिंपळगाव,4110,27
VILLAGE,545677,Pujarwadi,पुंजरवाडी,4110,27
VILLAGE,545650,Rampur Bk.,,4110,27
VILLAGE,545618,Rampur P.shahapur,रामपुर पि.शहापुर,4110,27
VILLAGE,545703,Ramtapur,रमतापुर,4110,27
VILLAGE,545658,Sangvi Karadkhed,सांगवी करडखेड,4110,27
VILLAGE,545631,Sangvi Umar,सांगवी उमर,4110,27
VILLAGE,545626,Shahapur,शहापुर,4110,27
VILLAGE,545623,Shekhapur,शेखापुर,4110,27
VILLAGE,545624,Shelgaon,शेळगाव,4110,27
VILLAGE,545622,Shevala,शेवाळा,4110,27
VILLAGE,545689,Shilwani,शिळवणी,4110,27
VILLAGE,545613,Shiv Achegaon,,4110,27
VILLAGE,545667,Shivani,शिवणी,4110,27
VILLAGE,545700,Somur,सोमुर,4110,27
VILLAGE,545595,Sugaon,सुगाव,4110,27
VILLAGE,545627,Sujayatpur,सुजायतपुर,4110,27
VILLAGE,545639,Sundgi Bk.,सुंडगी बु,4110,27
VILLAGE,545642,Sundgi Kh.,,4110,27
VILLAGE,545609,Tadkhel,तडखेल,4110,27
VILLAGE,545676,Takali Jahagir,टाकळी जहागीर,4110,27
VILLAGE,545606,Takli Bagam,टाकळी बागन,4110,27
VILLAGE,545637,Takli Walag,टाकळी वळग,4110,27
VILLAGE,545629,Tamlur,तमलुर,4110,27
VILLAGE,545632,Thadi Sawargaon,थडीसावरगाव,4110,27
VILLAGE,545688,Tumbarpalli,तुंबरपल्‍ली,4110,27
VILLAGE,545616,Tupshelgaon,तुपशेळगाव,4110,27
VILLAGE,545662,Wadikarkhed,करडखेडवाडी,4110,27
VILLAGE,545673,Walag,वळग,4110,27
VILLAGE,545598,Wannali,वन्‍नाळी,4110,27
VILLAGE,545691,Wazar,वझर,4110,27
VILLAGE,545597,Wazarga,वझरगा,4110,27
VILLAGE,545705,Yedur,येडुर,4110,27
VILLAGE,545704,Yedur Kh.,येडुर खु,4110,27
VILLAGE,545669,Yergi,येरगी,4110,27
VILLAGE,545675,Zari,झरी,4110,27
VILLAGE,544997,Aloor,अलूर,4104,27
VILLAGE,544975,Atala,अताळा,4104,27
VILLAGE,544983,Atkur,अटकुर,4104,27
VILLAGE,544990,Babhali (D),बाभली (ड),4104,27
VILLAGE,544962,Babhulgaon,बाभुलगाव,4104,27
VILLAGE,544956,Bachegaon,बाचेगाव,4104,27
VILLAGE,943116,Balapur,बाळापूर,4104,27
VILLAGE,545007,Bamni,बामणी,4104,27
VILLAGE,544981,Bannali,बंनाली,4104,27
VILLAGE,544971,Belgujari,बेलगुजरी,4104,27
VILLAGE,544996,Belur Bk.,बेलुर (बु),4104,27
VILLAGE,544994,Belur Kh.,बेलुर (खु),4104,27
VILLAGE,545006,Chenapur (D),चेनापुर (ड),4104,27
VILLAGE,544969,Chikna,चिकना,4104,27
VILLAGE,544995,Chincholi,चिंचोळी,4104,27
VILLAGE,544976,Cholakha,चोलाखा,4104,27
VILLAGE,544977,Chondi,चोंडी,4104,27
VILLAGE,544968,Dhanora Kh.,धानोरा (खु),4104,27
VILLAGE,544979,Digras,दिग्रस,4104,27
VILLAGE,544967,Elegaon,इलेगाव,4104,27
VILLAGE,544982,Gurjawala,गुर्जावाला,4104,27
VILLAGE,544972,Haregaon,हरेगाव,4104,27
VILLAGE,544960,Hasnali,हसनाळी,4104,27
VILLAGE,544992,Jaflapur,जाफलापुर,4104,27
VILLAGE,544978,Jarikot,जरीकोट,4104,27
VILLAGE,544959,Junni,जुंनी,4104,27
VILLAGE,544973,Karegaon,कारेगाव,4104,27
VILLAGE,544964,Karkheli,करखेली,4104,27
VILLAGE,544985,Mangnali,मांगनाळी,4104,27
VILLAGE,545008,Manur,मानुर,4104,27
VILLAGE,545004,Mashti,मष्ती,4104,27
VILLAGE,545002,Mokali,मोकाळी,4104,27
VILLAGE,544963,Mutnyal (D),मुतनयाळ (ड),4104,27
VILLAGE,544993,Naigaon (D),नायगाव (ड),4104,27
VILLAGE,544998,Nerli,नेरली,4104,27
VILLAGE,544958,Pangri,पांग्री,4104,27
VILLAGE,544987,Patoda Bk.,पातोडा (बु),4104,27
VILLAGE,544989,Patoda Kh.,पातोडा (खु),4104,27
VILLAGE,545005,Patoda Thadi,पातोडा (थाडी),4104,27
VILLAGE,544966,Pimpalgaon,पिंपळगाव,4104,27
